#	#	#	#	#	#	#	#	#
1	25346U	98032E	00002.19571069	-.00000134	+00000-0	-54938-4	0	9995
2	25346	086.3970	008.2235	0002391	056.0727	304.0691	14.34214232	085795
1	25346U	98032E	00003.10270302	-.00000118	+00000-0	-49246-4	0	9991
2	25346	086.3970	007.8442	0002371	057.9629	302.1798	14.34214138	085926
1	25346U	98032E	00004.07946337	-.00000073	+00000-0	-33236-4	0	9998
2	25346	086.3970	007.4361	0002362	058.8227	301.3199	14.34214362	086067
1	25346U	98032E	00005.12599200	-.00000015	+00000-0	-12379-4	0	9999
2	25346	086.3969	006.9983	0002389	059.1802	300.9630	14.34214827	086219
1	25346U	98032E	00006.10275080	+.00000073	+00000-0	+18924-4	0	9999
2	25346	086.3966	006.5894	0002397	058.7848	301.3582	14.34215750	086359
1	25346U	98032E	00007.07950913	+.00000149	+00000-0	+46009-4	0	9990
2	25346	086.3964	006.1810	0002382	059.0652	301.0777	14.34216700	086496
1	25346U	98032E	00008.12603536	+.00000227	+00000-0	+74130-4	0	9996
2	25346	086.3961	005.7427	0002386	058.3179	301.8249	14.34217855	086643
1	25346U	98032E	00009.10279252	+.00000294	+00000-0	+97758-4	0	9994
2	25346	086.3959	005.3339	0002402	057.1254	303.0174	14.34219005	086783
1	25346U	98032E	00010.14931701	+.00000364	+00000-0	+12286-3	0	9994
2	25346	086.3958	004.8963	0002429	057.6878	302.4557	14.34220383	086931
1	25346U	98032E	00011.33537753	+.00000418	+00000-0	+14201-3	0	9994
2	25346	086.3960	004.4008	0002428	056.6425	303.5010	14.34221818	087106
1	25346U	98032E	00012.17259640	+.00000432	+00000-0	+14715-3	0	9999
2	25346	086.3959	004.0507	0002421	055.6399	304.5024	14.34222645	087224
1	25346U	98032E	00012.45166934	.00000435	00000-0	14826-3	0	9999
2	25346	086.3960	003.9343	0002424	056.3914	303.7514	14.34222905	87264
1	25346U	98032E	00013.14935319	+.00000365	+00000-0	+12322-3	0	9998
2	25346	086.3963	003.6429	0002430	057.3563	302.7865	14.34222733	087365
1	25346U	98032E	00014.19588017	+.00000216	+00000-0	+70211-4	0	9990
2	25346	086.3970	003.2067	0002361	057.7258	302.4165	14.34221811	087518
1	25346U	98032E	00014.89356346	.00000200	00000-0	64372-4	0	9999
2	25346	086.3971	002.9153	0002348	057.0722	303.0700	14.34221909	87616
1	25346U	98032E	00015.17263772	+.00000150	+00000-0	+46366-4	0	9998
2	25346	086.3973	002.7988	0002365	059.1431	300.9996	14.34221473	087654
1	25346U	98032E	00016.14939500	+.00000106	+00000-0	+30672-4	0	9999
2	25346	086.3974	002.3907	0002349	059.4372	300.7054	14.34221260	087793
1	25346U	98032E	00017.19592420	-.00000073	+00000-0	-33117-4	0	9993
2	25346	086.3980	001.9541	0002320	061.2930	298.8493	14.34219445	087942
1	25346U	98032E	00017.47499880	-.00000110	00000-0	-46335-4	0	9998
2	25346	086.3981	001.8377	0002293	058.4387	301.7032	14.34219025	87983
1	25346U	98032E	00018.10291782	-.00000244	+00000-0	-94023-4	0	9995
2	25346	086.3986	001.5760	0002402	063.1683	296.9750	14.34217446	088073
1	25346U	98032E	00019.14944679	-.00000286	+00000-0	-10920-3	0	9999
2	25346	086.3987	001.1388	0002377	062.9185	297.2252	14.34216434	088225
1	25346U	98032E	00020.12620731	-.00000308	+00000-0	-11690-3	0	9999
2	25346	086.3986	000.7305	0002350	062.0302	298.1131	14.34215609	088365
1	25346U	98032E	00020.96343085	-.00000322	00000-0	-12211-3	0	9991
2	25346	086.3985	000.3802	0002328	062.4766	297.6661	14.34214913	88487
1	25346U	98032E	00021.17273693	-.00000325	+00000-0	-12308-3	0	9992
2	25346	086.3985	000.2928	0002329	062.0169	298.1262	14.34214743	088517
1	25346U	98032E	00022.28903562	-.00000320	+00000-0	-12139-3	0	9997
2	25346	086.3985	359.8267	0002370	062.2407	297.9035	14.34214008	088675
1	25346U	98032E	00023.19602766	-.00000284	+00000-0	-10858-3	0	9995
2	25346	086.3983	359.4475	0002354	062.7080	297.4358	14.34213775	088802
1	25346U	98032E	00024.17278817	-.00000226	+00000-0	-87606-4	0	9992
2	25346	086.3979	359.0387	0002334	061.6394	298.5038	14.34213815	088946
1	25346U	98032E	00025.21931651	-.00000123	+00000-0	-51064-4	0	9995
2	25346	086.3976	358.6014	0002339	062.7987	297.3459	14.34214390	089090
1	25346U	98032E	00025.98676887	+.00000000	+00000-0	-70606-5	0	9993
2	25346	086.3972	358.2803	0002314	062.9571	297.1861	14.34215453	089201
1	25346U	98032E	00027.10306500	+.00000078	+00000-0	+20851-4	0	9991
2	25346	086.3970	357.8136	0002341	061.7486	298.3946	14.34216225	089367
1	25346U	98032E	00027.45190701	.00000151	00000-0	46854-4	0	9996
2	25346	086.3968	357.6681	0002426	063.8208	296.3259	14.34216955	89417
1	25346U	98032E	00029.12635106	+.00000134	+00000-0	+40692-4	0	9990
2	25346	086.3971	356.9689	0002365	063.0305	297.1127	14.34217255	089656
1	25346U	98032E	00030.10311101	+.00000105	+00000-0	+30597-4	0	9997
2	25346	086.3971	356.5607	0002421	065.3123	294.8323	14.34217172	089793
1	25346U	98032E	00031.07987009	+.00000114	+00000-0	+33551-4	0	9993
2	25346	086.3970	356.1522	0002420	065.2029	294.9418	14.34217430	089936
1	25346U	98032E	00031.84732352	.00000122	00000-0	36599-4	0	9991
2	25346	086.3970	355.8315	0002398	064.3902	295.7543	14.34217656	90048
1	25346U	98032E	00032.19616604	+.00000123	+00000-0	+36977-4	0	9992
2	25346	086.3970	355.6859	0002397	063.7235	296.4209	14.34217731	090096
1	25346U	98032E	00033.10315591	+.00000142	+00000-0	+43591-4	0	9996
2	25346	086.3970	355.3067	0002373	063.0633	297.0804	14.34218122	090221
1	25346U	98032E	00034.07991359	+.00000184	+00000-0	+58523-4	0	9992
2	25346	086.3969	354.8987	0002376	061.3159	298.8274	14.34218809	090368
1	25346U	98032E	00035.12643945	+.00000210	+00000-0	+68014-4	0	9990
2	25346	086.3969	354.4616	0002381	059.9276	300.2153	14.34219447	090512
1	25346U	98032E	00036.10319800	+.00000170	+00000-0	+53514-4	0	9993
2	25346	086.3972	354.0540	0002352	060.5954	299.5475	14.34219381	090656
1	25346U	98032E	00037.21949436	+.00000099	+00000-0	+28356-4	0	9996
2	25346	086.3974	353.5877	0002355	062.6364	297.5072	14.34218938	090812
1	25346U	98032E	00038.19625256	+.00000097	+00000-0	+27506-4	0	9999
2	25346	086.3973	353.1793	0002341	061.3098	298.8335	14.34219070	090958
1	25346U	98032E	00040.21953505	+.00000152	+00000-0	+47123-4	0	9995
2	25346	086.3973	352.3345	0002308	062.0307	298.1121	14.34220053	091248
1	25346U	98032E	00041.19629343	+.00000088	+00000-0	+24403-4	0	9997
2	25346	086.3977	351.9272	0002263	061.9296	298.2114	14.34219630	091388
1	25346U	98032E	00042.17305574	-.00000099	+00000-0	-42445-4	0	9993
2	25346	086.3985	351.5202	0002290	060.4863	299.6555	14.34217728	091526
1	25346U	98032E	00042.38236193	-.00000165	00000-0	-65861-4	0	9997
2	25346	086.3988	351.4334	0002231	058.2821	301.8565	14.34217049	91554
1	25346U	98032E	00043.21958608	-.00000214	+00000-0	-83349-4	0	9998
2	25346	086.3990	351.0840	0002246	060.0181	300.1237	14.34216206	091676
1	25346U	98032E	00044.19634745	-.00000245	+00000-0	-94665-4	0	9996
2	25346	086.3991	350.6765	0002296	061.5280	298.6159	14.34215376	091816
1	25346U	98032E	00045.17310749	-.00000208	+00000-0	-81219-4	0	9990
2	25346	086.3991	350.2687	0002309	063.9019	296.2423	14.34215136	091953
1	25346U	98032E	00046.14986605	-.00000011	+00000-0	-11100-4	0	9992
2	25346	086.3990	349.8612	0002333	067.1473	292.9972	14.34216022	092094
1	25346U	98032E	00046.91731920	.00000109	00000-0	31855-4	0	9990
2	25346	086.3990	349.5410	0002277	067.7625	292.3823	14.34216834	92202
1	25346U	98032E	00047.19639309	+.00000181	+00000-0	+57442-4	0	9999
2	25346	086.3989	349.4245	0002356	068.3143	291.8323	14.34217368	092241
1	25346U	98032E	00048.17315315	-.00000057	+00000-0	-27536-4	0	9991
2	25346	086.4019	349.0190	0002322	067.9402	292.2051	14.34216341	092385
1	25346U	98032E	00049.21968159	-.00000061	+00000-0	-28701-4	0	9997
2	25346	086.4019	348.5823	0002326	067.1069	293.0370	14.34216153	092538
1	25346U	98032E	00050.26621086	-.00000072	+00000-0	-32720-4	0	9997
2	25346	086.4014	348.1446	0002351	068.2400	291.9049	14.34215833	092689
1	25346U	98032E	00051.03366657	-.00000113	+00000-0	-47310-4	0	9990
2	25346	086.4014	347.8243	0002417	068.4564	291.6879	14.34215198	092790
1	25346U	98032E	00052.14996522	-.00000125	+00000-0	-51702-4	0	9996
2	25346	086.4014	347.3582	0002405	067.4964	292.6488	14.34214764	092954
1	25346U	98032E	00053.19649415	-.00000096	+00000-0	-41485-4	0	9992
2	25346	086.4017	346.9214	0002382	066.1209	294.0237	14.34214804	093107
1	25346U	98032E	00056.19653701	+.00000166	+00000-0	+52213-4	0	9995
2	25346	086.4025	345.6698	0002367	063.7956	296.3487	14.34217669	093534
1	25346U	98032E	00057.17329376	+.00000251	+00000-0	+82664-4	0	9990
2	25346	086.4027	345.2623	0002345	061.4816	298.6619	14.34218919	093672
1	25346U	98032E	00058.21981813	.00000327	00000-0	10980-3	0	9991
2	25346	086.4028	344.8257	0002363	063.0720	297.0714	14.34220259	93829
1	25346U	98032E	00058.21981814	+.00000331	+00000-0	+11102-3	0	9994
2	25346	086.4027	344.8256	0002370	063.2391	296.9047	14.34220293	093826
1	25346U	98032E	00059.19657494	+.00000340	+00000-0	+11418-3	0	9996
2	25346	086.4028	344.4183	0002343	062.5335	297.6099	14.34220992	093968
1	25346U	98032E	00060.24309945	+.00000348	+00000-0	+11735-3	0	9999
2	25346	086.4027	343.9813	0002305	060.7978	299.3447	14.34221785	094117
1	25346U	98032E	00061.21985915	+.00000193	+00000-0	+61785-4	0	9993
2	25346	086.4026	343.5740	0002273	064.9543	295.1886	14.34220668	094254
1	25346U	98032E	00062.19662102	-.00000006	+00000-0	-93650-5	0	9993
2	25346	086.4028	343.1674	0002323	067.6445	292.4997	14.34218775	094399
1	25346U	98032E	00062.40592653	-.00000018	00000-0	-13569-4	0	9993
2	25346	086.4028	343.0802	0002315	067.8784	292.2654	14.34218640	94423
1	25346U	98032E	00063.24314906	-.00000057	+00000-0	-27529-4	0	9993
2	25346	086.4028	342.7309	0002331	068.0203	292.1238	14.34218135	094547
1	25346U	98032E	00064.15014011	-.00000089	+00000-0	-38847-4	0	9998
2	25346	086.4029	342.3528	0002299	067.6330	292.5106	14.34217626	094672
1	25346U	98032E	00065.19666980	-.00000167	+00000-0	-66647-4	0	9997
2	25346	086.4031	341.9165	0002277	066.5013	293.6420	14.34216520	094829
1	25346U	98032E	00066.17343085	-.00000200	+00000-0	-78503-4	0	9996
2	25346	086.4031	341.5089	0002332	066.1441	293.9999	14.34215772	094960
1	25346U	98032E	00066.80134832	-.00000205	00000-0	-80277-4	0	9990
2	25346	086.4030	341.2466	0002310	064.9544	295.1887	14.34215447	95051
1	25346U	98032E	00067.15019132	-.00000196	+00000-0	-77110-4	0	9995
2	25346	086.4031	341.1012	0002332	065.0293	295.1145	14.34215380	095104
1	25346U	98032E	00068.19671923	-.00000137	+00000-0	-55964-4	0	9990
2	25346	086.4028	340.6640	0002356	065.3218	294.8223	14.34215587	095255
1	25346U	98032E	00069.17347731	-.00000032	+00000-0	-18385-4	0	9996
2	25346	086.4025	340.2560	0002373	062.5456	297.5983	14.34216434	095391
1	25346U	98032E	00069.80139292	.00000027	00000-0	25520-5	0	9999
2	25346	086.4024	339.9936	0002317	058.6751	301.4674	14.34217005	95481
1	25346U	98032E	00070.22000319	+.00000077	+00000-0	+20317-4	0	9997
2	25346	086.4023	339.8189	0002385	061.2643	298.8801	14.34217519	095542
1	25346U	98032E	00071.19675915	+.00000194	+00000-0	+62049-4	0	9992
2	25346	086.4020	339.4108	0002372	059.3741	300.7696	14.34218952	095681
1	25346U	98032E	00071.82467270	.00000278	00000-0	92054-4	0	9997
2	25346	086.4019	339.1488	0002307	056.9683	303.1735	14.34220078	95776
1	25346U	98032E	00072.17351427	+.00000294	+00000-0	+97777-4	0	9997
2	25346	086.4019	339.0033	0002334	058.7623	301.3802	14.34220414	095820
1	25346U	98032E	00073.22004226	+.00000184	+00000-0	+58475-4	0	9996
2	25346	086.4024	338.5674	0002298	058.8402	301.3016	14.34219764	095975
1	25346U	98032E	00074.19680526	-.00000038	+00000-0	-20524-4	0	9990
2	25346	086.4030	338.1603	0002329	065.2021	294.9416	14.34217639	096111
1	25346U	98032E	00074.54564946	-.00000113	00000-0	-47448-4	0	9994
2	25346	086.4033	338.0155	0002364	067.1645	292.9798	14.34216799	96169
1	25346U	98032E	00075.17356789	-.00000181	+00000-0	-71873-4	0	9992
2	25346	086.4033	337.7532	0002326	068.3661	291.7782	14.34215907	096253
1	25346U	98032E	00076.15033058	-.00000282	+00000-0	-10771-3	0	9993
2	25346	086.4036	337.3459	0002305	069.3420	290.8023	14.34214416	096398
1	25346U	98032E	00077.19686118	-.00000298	+00000-0	-11356-3	0	9996
2	25346	086.4036	336.9093	0002328	070.2012	289.9435	14.34213582	096546
1	25346U	98032E	00078.17362206	-.00000243	+00000-0	-93876-4	0	9992
2	25346	086.4034	336.5016	0002351	069.8142	290.3308	14.34213540	096683
1	25346U	98032E	00078.59223397	-.00000207	00000-0	-81011-4	0	9993
