#	#	#	#	#	#	#	#	#
1	34393U	93036QJ	09068.14215807	.00000545	00000-0	13625-3	0	9998
2	34393	073.9931	327.6782	0082008	210.3027	149.3367	14.52108957	1516
1	34393U	93036QJ	09068.83109608	+.00000550	+00000-0	+13742-3	0	9991
2	34393	073.9926	326.3766	0082070	208.7824	150.8792	14.52109807	001618
1	34393U	93036QJ	09069.31335254	.00000550	00000-0	13723-3	0	9992
2	34393	073.9926	325.4644	0081970	207.7334	151.9457	14.52110389	1680
1	34393U	93036QJ	09069.93339572	+.00000549	+00000-0	+13707-3	0	9997
2	34393	073.9924	324.2927	0081920	206.4024	153.2946	14.52111090	001774
1	34393U	93036QJ	09070.76011998	.00000550	00000-0	13742-3	0	9990
2	34393	073.9925	322.7304	0081887	204.6320	155.0923	14.52112090	1897
1	34393U	93036QJ	09071.65573740	+.00000549	+00000-0	+13700-3	0	9999
2	34393	073.9929	321.0382	0081823	202.7137	157.0387	14.52113094	002021
1	34393U	93036QJ	09072.06909926	.00000549	00000-0	13700-3	0	9994
2	34393	073.9928	320.2574	0081812	201.8415	157.9252	14.52113572	2088
1	34393U	93036QJ	09072.75803491	+.00000552	+00000-0	+13770-3	0	9991
2	34393	073.9927	318.9561	0081796	200.3696	159.4196	14.52114432	002184
1	34393U	93036QJ	09073.10250273	.00000555	00000-0	13849-3	0	9995
2	34393	073.9927	318.3052	0081836	199.5959	160.2065	14.52114909	2239
1	34393U	93036QJ	09073.72254388	+.00000555	+00000-0	+13841-3	0	9996
2	34393	073.9926	317.1338	0081786	198.2795	161.5400	14.52115622	002320
1	34393U	93036QJ	09074.13590553	.00000554	00000-0	13833-3	0	9999
2	34393	073.9932	316.3530	0081666	197.4188	162.4174	14.52116143	2389
1	34393U	93036QJ	09074.75594657	+.00000565	+00000-0	+14075-3	0	9997
2	34393	073.9934	315.1814	0081590	196.1075	163.7498	14.52117057	002478
1	34393U	93036QJ	09075.44487999	.00000583	00000-0	14523-3	0	9992
2	34393	073.9932	313.8793	0081491	194.6167	165.2646	14.52118267	2579
1	34393U	93036QJ	09075.78934678	+.00000584	+00000-0	+14529-3	0	9997
2	34393	073.9932	313.2286	0081481	193.8824	166.0098	14.52118695	002621
1	34393U	93036QJ	09076.75385255	.00000608	00000-0	15092-3	0	9999
2	34393	073.9930	311.4058	0081403	191.7648	168.1617	14.52120367	2765
1	34393U	93036QJ	09077.92503757	+.00000617	+00000-0	+15305-3	0	9995
2	34393	073.9932	309.1942	0081334	189.2771	170.6898	14.52122086	002933
1	34393U	93036QJ	09078.06282393	.00000621	00000-0	15411-3	0	9994
2	34393	073.9931	308.9338	0081399	188.9307	171.0437	14.52122382	2955
1	34393U	93036QJ	09078.68286218	+.00000626	+00000-0	+15521-3	0	9999
2	34393	073.9931	307.7627	0081371	187.6297	172.3645	14.52123286	003047
1	34393U	93036QJ	09079.37179326	.00000652	00000-0	16136-3	0	9999
2	34393	073.9940	306.4615	0081010	186.1821	173.8352	14.52124615	3146
1	34393U	93036QJ	09079.57847249	+.00000651	+00000-0	+16119-3	0	9997
2	34393	073.9940	306.0711	0080995	185.7442	174.2799	14.52124888	003179
1	34393U	93036QJ	09080.68076064	.00000667	00000-0	16507-3	0	9998
2	34393	073.9940	303.9887	0080977	183.4223	176.6403	14.52126714	3337
1	34393U	93036QJ	09081.71415399	.00000682	00000-0	16861-3	0	9991
2	34393	073.9933	302.0359	0081040	181.1944	178.9033	14.52128436	3483
1	34393U	93036QJ	09081.92083285	+.00000693	+00000-0	+17106-3	0	9994
2	34393	073.9935	301.6455	0081064	180.7593	179.3482	14.52128902	003513
1	34393U	93036QJ	09082.54086820	+.00000701	+00000-0	+17307-3	0	9994
2	34393	073.9933	300.4743	0081053	179.4388	180.6888	14.52129943	003604
1	34393U	93036QJ	09083.02311790	.00000721	00000-0	17778-3	0	9999
2	34393	073.9930	299.5627	0081127	178.3840	181.7649	14.52130990	3671
1	34393U	93036QJ	09083.91872262	+.00000734	+00000-0	+18074-3	0	9997
2	34393	073.9930	297.8711	0081076	176.4935	183.6821	14.52132568	003804
1	34393U	93036QJ	09084.05650792	.00000740	00000-0	18208-3	0	9991
2	34393	073.9928	297.6104	0081044	176.1948	183.9864	14.52132888	3828
1	34393U	93036QJ	09084.53875610	+.00000746	+00000-0	+18360-3	0	9997
2	34393	073.9926	296.6989	0081017	175.1701	185.0264	14.52133762	003898
1	34393U	93036QJ	09085.22768206	.00000757	00000-0	18617-3	0	9993
2	34393	073.9922	295.3971	0080987	173.6966	186.5245	14.52135049	3998
1	34393U	93036QJ	09085.64103742	+.00000760	+00000-0	+18695-3	0	9997
2	34393	073.9923	294.6162	0080962	172.8338	187.4018	14.52135780	004058
1	34393U	93036QJ	09086.53663958	.00000772	00000-0	18981-3	0	9997
2	34393	073.9919	292.9237	0080960	170.9079	189.3584	14.52137433	4186
1	34393U	93036QJ	09086.67442433	+.00000773	+00000-0	+18991-3	0	9997
2	34393	073.9919	292.6635	0080975	170.6109	189.6589	14.52137664	004209
