#	#	#	#	#	#	#	#	#
1	31121U	07012E	07107.53155419	-.00000050	00000-0	00000+0	0	9991
2	31121	098.0848	182.7788	0009276	028.7225	332.7863	14.71936344	35
1	31121U	07012E	07107.67107483	-.00015390	00000-0	-33334-2	0	9997
2	31121	098.0727	182.9206	0079961	212.6116	147.0105	14.56185835	62
1	31121U	07012E	07107.87721646	+.00000413	+00000-0	+10000-3	0	9996
2	31121	098.0848	183.1046	0080132	212.0710	147.5607	14.56187942	000093
1	31121U	07012E	07108.08335759	.00000413	00000-0	10000-3	0	9996
2	31121	098.0856	183.3014	0080405	211.3088	148.3374	14.56190268	121
1	31121U	07012E	07108.28949980	.00000413	00000-0	10000-3	0	9995
2	31121	098.0855	183.5011	0079531	210.7323	148.9205	14.56190784	157
1	31121U	07012E	07108.49564070	.00000413	00000-0	10000-3	0	9991
2	31121	098.0865	183.7001	0079208	210.0401	149.6271	14.56193879	182
1	31121U	07012E	07108.77049409	+.00000413	+00000-0	+10000-3	0	9996
2	31121	098.0870	183.9668	0079287	209.0332	150.6454	14.56194446	000228
1	31121U	07012E	07108.90792085	.00000413	00000-0	10000-3	0	9996
2	31121	098.0875	184.1001	0079292	208.6408	151.0430	14.56195163	240
1	31121U	07012E	07109.04534761	.00000413	00000-0	10000-3	0	9997
2	31121	098.0884	184.2337	0079121	208.1425	151.5490	14.56195466	267
1	31121U	07012E	07109.86990795	.00000413	00000-0	10000-3	0	9990
2	31121	098.0872	185.0326	0079135	205.6416	154.0823	14.56196661	387
1	31121U	07012E	07110.21347526	+.00000413	+00000-0	+10000-3	0	9999
2	31121	098.0871	185.3659	0079153	204.5648	155.1772	14.56196614	000432
1	31121U	07012E	07110.90060902	.00000413	00000-0	10000-3	0	9995
2	31121	098.0871	186.0322	0079134	202.4671	157.3052	14.56197190	535
1	31121U	07012E	07111.86259658	+.00000413	+00000-0	+10000-3	0	9999
2	31121	098.0870	186.9650	0079132	199.4952	160.3202	14.56197710	000676
1	31121U	07012E	07112.13745025	.00000413	00000-0	10000-3	0	9998
2	31121	098.0870	187.2315	0079122	198.6308	161.1976	14.56197865	716
1	31121U	07012E	07112.75587076	+.00000413	+00000-0	+10000-3	0	9996
2	31121	098.0878	187.8315	0079131	196.6845	163.1729	14.56198235	000804
1	31121U	07012E	07113.23686493	.00000413	00000-0	10000-3	0	9993
2	31121	098.0871	188.2981	0079208	195.1434	164.7353	14.56198122	876
